text,subject,fake
"Donald Trump s paranoia and desperation to keep the American people in the dark just took an unconstitutional turn.For weeks, various news outlets have obtained inside information from White House sources such as memos and descriptions of what is going on behind the scenes. That s how we know about what executive orders Trump is considering and how we know about the chaos and infighting that has been plaguing Trump s administration. It s also how we know more about Trump s Russia scandal.Rather than address his executive orders or the chaos in the White House or his Russia scandal, Trump would rather whine about the leaks instead.The real story here is why are there so many illegal leaks coming out of Washington? Will these leaks be happening as I deal on N.Korea etc?  Donald J. Trump (@realDonaldTrump) February 14, 2017Information is being illegally given to the failing @nytimes & @washingtonpost by the intelligence community (NSA and FBI?).Just like Russia  Donald J. Trump (@realDonaldTrump) February 15, 2017The real scandal here is that classified information is illegally given out by  intelligence  like candy. Very un-American!  Donald J. Trump (@realDonaldTrump) February 15, 2017You know what is really un-American? Forcing your staffers to hand over their phones for an inspection.According to a report by Politico, White House mouthpiece Sean Spicer actually confiscated the phones of his staff to go through them in order to make sure they are not leaking any information to the press.Of course, if someone had refused to hand over their phone they would have more than likely lost their job so they definitely didn t volunteer to give their phones up. They had to do it out of fear.The staffers were called to an  emergency meeting  and told to place any electronic device they had on them on a table, including personal cell phones, so they could be searched.But the Constitution specifically bars such illegal searches and seizures.The Fourth Amendment states, The right of the people to be secure in their persons, houses, papers, and effects, against unreasonable searches and seizures, shall not be violated, and no Warrants shall issue, but upon probable cause, supported by Oath or affirmation, and particularly describing the place to be searched, and the persons or things to be seized. In other words, if Trump really thinks the leaks are  illegal,  he should have to get a warrant to search the phones of his employees. But he didn t, which means his search is illegal and in violation of the constitutional rights of his staffers. Trump and Spicer can hardly call the confiscation voluntary either since many of these staffers probably believed they would be fired if they did not hand over their phones. That means they were forced to do so, and they can file a lawsuit for having their privacy violated.Once again, Donald Trump and his team are violating the Constitution. Republicans in Congress cannot continue to allow Trump to trample our constitutional rights. It s time to investigate and impeach him. Because at this rate, he ll literally be ripping up the Constitution if he isn t stopped.Featured image via Win McNamee/Getty Images",News,1
"Two pasty white Republican men decided that out of every problem that exists in their state of Illinois, the biggest concern for lawmakers should be focusing on actively harming the lives of single mothers and children.John D. Cavaletto and  Keith Wheeler, filed a bill  HB6064  to deny any form of state aid to a child, if that child does not have a  father s name  on their birth certificate. The proposed law makes an allowance for another family member to be substituted who will provide financial support for the child if a father can t or won t be listed.A portion of the bill reads as below: Provides that if the unmarried mother cannot or refuses to name the child s father, either a father must be conclusively established by DNA evidence or, within 30 days after birth, another family member who will financially provide for the child must be named, in court, on the birth certificate. Provides that absent DNA evidence or a family member s name, a birth certificate will not be issued and the mother will be ineligible for financial aid from the State for support of the child. Source: ChicagoistSo basically what Republicans are trying to do, it seems, is completely abolish all welfare by either saying you don t need it (because you have a financial benefactor listed) or you don t get any because you don t have someone to pay for your child s needs. What the hell kind of logic is that?This is not the first time Republicans have attempted to actively sabotage the lives of women and children who are in the most desperate of need. Last year, State Rep. Jeanne Ives made remarks along a similar theme during a budget-related debate: You need to have verifiable need. You better know who the daddy is and whether or not he can afford that child and whether or not the taxpayers should be funding that or if there s actual child support he can provide. Source: ChicagoistA verifiable need   like not having a known father to ask for help? Is this real? It s so comically absurd that it literally satirizes itself.If there is a bright side to this insult to women and humanity, it s the fact that the bill will likely die a quiet and quick death in the house due to the Democratic supermajority that Illinois currently has to protect it from these evil people.Think about it this way. Republicans would outlaw all contraception and abortion, even in cases of rape. A woman undergoes that heinous assault, and she can t get an abortion because Republicans  love life too much  to let her make that choice on her own. After 9 months of getting no help with prenatal care or the hospital bill when she gives birth, Republicans would immediately deny that child they  protected  from abortion any form of state assistance for the next 18 years.Pro-life, indeed.Featured image via Youtube",News,1
"How many more days remain in our Community Organizer In Chief s term in office? He can t make golfing his full time job fast enough This week, former CIA director Gen. David Petraeus testified on Capitol Hill, warning that inaction in Syria carries risks for the United States. Russia s recent military escalation in Syria is a further reminder that when the U.S. does not take the initiative, others will fill the vacuum   often in ways that are harmful to our interests,  Petraeus said.FOX NEWS EXCLUSIVE   Russian, Syrian and Iranian military commanders have set up a coordination cell in Baghdad in recent days to try to begin working with Iranian-backed Shia militias fighting the Islamic State, Fox News has learned.Western intelligence sources say the coordination cell includes low-level Russian generals. U.S. officials say it is not clear whether the Iraqi government is involved at the moment.Describing the arrival of Russian military personnel in Baghdad, one senior U.S. official said,  They are popping up everywhere. CNN Report Sept. 8, 2015:The Russians already have been building up their military presence in Syria, a subject expected to factor prominently in a planned meeting between President Obama and Russian President Vladimir Putin in New York Monday on the sidelines of the U.N. General Assembly.While the U.S. also is fighting the Islamic State, the Obama administration has voiced concern that Russia s involvement, at least in Syria, could have a destabilizing effect.Moscow, though, has fostered ties with the governments in both Syria and Iraq. In May, Iraqi Prime Minister Haider al-Abadi flew to Moscow for an official visit to discuss potential Russian arms transfers and shared intelligence capability, as well as the enhancement of security and military capabilities, according to a statement by the Iraqi prime minister s office at the time.Iranian Quds Force commander Qassem Soleimani also was spotted in Baghdad on Sept 22. He met with Shia militias backed by Iran; intelligence officials believe he met with Russians as well.Meanwhile, a U.S. official described to Fox News how, over the weekend, the Russians were able to move 24 attack jets into Syria undetected.The Russian military flew 12 Sukhoi Su-25  Frogfoot  and a dozen Sukhoi Su-24  Fencer  attack aircraft in  tight formations  under the  steady stream  of the large Russian An-124 cargo planes that have been ferrying supplies from bases in Russia through Iran before traveling on to Syria, the official said.The large cargo planes appeared as  a big blip  on radar, but flying beneath them were  tight formations  of the smaller Russian fighter jets that used jamming pods and switched off their IFF, which would identify the aircraft to radar.The large Russian cargo planes have the capability to fly directly from Russia to Syria, but the smaller attack aircraft do not. The Russian jets did not have the legs to make it directly from Russia to Syria, and needed a base to refuel,  said the official, who spoke to Fox News under the condition of anonymity because he was not authorized to disclose sensitive information.According to the Aviationist, the Russian cargo planes and fighter jets landed at an airbase in Hamadan, Iran, roughly halfway between Baghdad and Tehran on Sept 18-19.Fox News also has learned from U.S. military sources that the Russians have begun flying some of the Sukhoi fighter and attack jets from Bassel al-Assad airport, in Latakia, now a Russian forward operating base along the Mediterranean.The planes are not dropping bombs or conducting attack missions, but just flying around near the base, according to one official. The official also confirmed that Russian destroyers are in position off the Mediterranean coast.On Thursday, State Department spokesman John Kirby denied a U.S. intelligence failure led to U.S. officials being caught unaware of the two dozen Russian warplanes arriving in Syria. I can tell you that we ve been watching this very, very closely   and we have not been ignorant of what the Russians have been doing,  said Kirby.Asked Thursday about Russia s military involvement in Syria, Defense Secretary Ash Carter cautioned that without Russian support for a  political transition  in Damascus, it could  pour gasoline on the ISIL phenomenon rather than to lead to the defeat of ISIL. But just two days ago, Secretary of State John Kerry said the Russian build-up was consistent with defensive measures. For the moment, it is the judgment of our military and most experts that the level and type represents basically force protection, a level of protection for their deployment to an airbase given the fact that it is in an area of conflict,  Kerry said at the State Department Tuesday. ",Government News,1
"The Donald Trump supporter who viciously assaulted an African-American protester at a recent campaign rally gave a terrifying interview to Inside Edition, and it confirms what many of us have sensed for a long time: It s only a matter of time before someone gets killed at a Trump rally.TV s Inside Edition caught up with the cowboy hat wearing Trump fan after the rally and asked him about why he sucker punched a young black man as he was being escorted out of the stadium. The man, whom police have identified as 78-year-old John McGraw, was all smiles. He beamed as he told the camera:  You bet I liked it. Knocking the hell out of that big mouth. When asked why he needed to punch the 26-year-old, McGraw let his crazy fly at full force: We don t know if he s ISIS. We don t know who he is, but we know he s not acting like an American, cussing me. If he wants it laid out, I laid it out. McGraw believes the African American protester was from ISIS. However, his delusional bloodlust didn t end there. He went on to say that the man  deserved it  and warned that  next time we see him, we might have to kill him.  He again reiterated the idea that the man was a terrorist.The victim, Rakeem Jones, was reportedly sore but fine after the incident. However, police at the event decided to arrest him instead of McGraw.McGraw s violence is just another example of a disturbing trend at Trump rallies. As protesters continue to bravely come out to interrupt the Republican front-runner where ever he goes, his fans have taken to physically assaulting them. Based on McGraw s statements, the violence is inspired in part by delusional conspiracies gleaned from Fox News and the GOP that pretends Islamic terrorists, black people, and liberals are working together to destroy America. As such, people like McGraw feel no remorse for attacking them.Don t believe it, just let him tell you himself.Featured image via screen capture from Inside Edition",News,1
 ,Government News,1
"A fired up Hillary Clinton addressed members of the Democratic Party at a dinner in Columbus, Ohio two days before the primary there, and issued a call to rhetorical arms for the battle against Donald Trump and his racist and bigoted presidential campaign.Clinton went on the record with some of her strongest comments about the reality star turned Republican presidential front runner, just two days after his violent supporters caused the cancellation of a campaign rally in Chicago. Donald Trump is running a cynical campaign of hate and fear, for one reason: to get votes,  she said.  He s encouraging violence and chaos to get votes. He is pitting Americans against each other to get votes. As the Washington Post reports, Clinton s comments mark a  sharp escalation  in the tone of the former Secretary of State s about Trump. And she wasn t done there. After stoking every fire he can think of, Trump encourages his supporters to beat up anybody who disagrees with him   literally punch them in the face   and then offers to pay their legal bills,  Clinton said.In 2012 when President Obama successfully ran for re-election in an atmosphere of right-wing demagoguery, he often told audiences who booed at the prospect of Mitt Romney becoming president,  don t boo, vote.  Clinton offered her version of the phrase in her speech: You and I know Donald Trump is not who we are,  she said.  Of course, we can criticize and protest Mr. Trump all we want. But none of that matters if we also don t show up at the polls. She added:  If you want to shut him down, then let s vote him down. Some observers have worried that Democrats are not turning out to vote in the primaries in the same numbers as Republicans have been, and wondered if that will spill over to the general election, where Democrats have historically had a slight edge in turnout over the Republicans. But Trump s comments and overall campaign tone seem to have energized the core Democratic voters   women and minorities   needed to take the party s nominee to victory.Coupled with recent, direct denunciations of Trump s harmful rhetoric from Bernie Sanders as well, the left seems  fired up and ready to go. Featured image via Flickr",News,1
"Obama doing what Obama does best putting radical Muslims who are a serious threat to our national security back on the battlefield against America The Obama administration has released from the Guantanamo Bay prison an al Qaeda terrorist who served as terror mastermind Osama Bin Laden s personal bodyguard, according to an announcement by the Defense Department.Abdel Malik Ahmed Abdel Wahab Al Rahabi, a top terror operative who had planned to participate in the 9/11 attacks and who received training to be a suicide bomber, was freed from Gitmo and transferred to Montenegro.Al Rahabi is just the latest accused terrorist to be released from prison by the Obama administration as it pursues an end-of-administration effort to clear out Gitmo and shut it down.The release was condemned by some in Congress who have opposed the administration s efforts to shutter Gitmo. The administration is playing Russian roulette with America s safety by releasing 9/11-plotter Abdel Malik Ahmed Abdel Wahab Al Rahabi from Gitmo,  Sen. Mark Kirk (R., Ill.) said in a statement.  Rehab s transfer abroad is all the more alarming after terrorist Ibrahim al-Qosi resurfaced in December 2015 in the Arabian Peninsula as the top recruiter for al Qaeda after being transferred from Gitmo to Sudan.  Via: WFB",left-news,1
"WITH THESE LOSER DEMOCRATS IT S ALWAYS RUSSIA, RUSSIA, RUSSIA  ",politics,1
"After Donald Trump declared that he would do far worse things than waterboarding, it has left the questioned to be begged, what should be done to gain intelligence that doesn t involve torture? A very valid question, and one that our intelligence community probably grapples with daily considering, no, you can t torture people to gather intelligence.When posed with this question on CNN, Ben Carson replied that he would promote a much more humane  medical way  of intelligence gathering.Pressed on what this medical way would be by CNN s Poppy Harlow, Carson responded: I believe there are a number of ways to extract information. Including, you know, some medical ways of, you know, putting people into a less than conscious state which allows information to be extracted much more humanely. Carson was then asked to explain further, so he said: Well, the average person might understand it as truth serum. But, you know, there are ways where you decrease a person s conscious defenses and they might be much more willing to give up information. Seemingly perplexed by the concept of a truth serum as though it were coming from a Harry Potter novel, Harlow again asked Carson to explain in greater detail what he means. Carson explained: Sodium amytal, but you know there are a variety of different things we can use now. We ve made some advances in that kind of science. So, instead of torture people, Carson is advocating drugging them against their will. It may seem more humane, but it s not necessarily more ethical.Carson never did actually answer the question regarding if waterboarding should be used, and pivoted away into a non-answer of  I don t think we necessarily need to be broadcasting what we do. Well, okay then. Why answer questions anyway? It s not like he s running for Commander-in-Chief or anything.Watch the interview unfold here:Featured image: YouTube",News,1
"Vice President Joe Biden followed up Senator Elizabeth Warren s attack on Donald Trump with a sternly-worded condemnation of Trump s attacks on the federal judge overseeing the Trump University fraud case.Biden: Trump's comments on judge ""reprehensible"" and ""racist"" #inners https://t.co/d5ZRduVO8J  All In w/Chris Hayes (@allinwithchris) June 10, 2016 I find Donald Trump s conduct in this regard reprehensible,  the vice president said.After detailing how Trump had gone after the judge for ruling against him with ethnic slurs and the promise to use the power of the White House for revenge should he be elected, Biden noted such an action would  border on an impeachable offense. Biden said Trump s taunting of the judge was a  direct threat  to  defy  the court if he were elected president, and a clear sign of a tyrannical mindset proving Trump  cannot be trusted to respect the independence of the Judiciary as a president. Joe Biden says Donald Trump would defy the courts if they ruled against him as president. https://t.co/YZ32bCBsdM https://t.co/wqpBAFJL8N  Anderson Cooper 360  (@AC360) June 10, 2016Specifically addressing Trump s complaint that the judge cannot rule fairly because he is of Hispanic descent, Biden slammed Trump in unambiguous terms:  it is racist. It is the strongest condemnation to come from the executive branch on Trump s behavior.Biden also pointed out that despite Republicans condemning Trump, they are still holding up the nomination of Merrick Garland for the Supreme Court seat vacated after the death of Antonin Scalia. Biden specifically mentioned that even the Republicans who admitted Trump was being racist are still working on behalf of him being the one to choose the next justice.The remarks come on a day of major Democratic unity, as President Obama announced that he was endorsing Hillary Clinton and would begin campaigning with her. Sen. Elizabeth Warren said she would endorse Clinton and Governor Martin O Malley also announced that he would back the former Secretary of State. While Sen. Bernie Sanders did not yet concede the nomination, he met with President Obama and said he had spoken with Secretary Clinton and would be working with her to stop Trump s quest to be elected president.Featured image via Twitter",News,1
"Celebrated Congressional Black Caucus member, and  legend  Corrine Brown would like Americans to believe that stealing hundreds of thousands of dollars from underpriveleged children in her district, and using the money to vacation with her daughter, is not the reason she s been found guilty of 18 counts of fraud and corruption, it s because she is black. Washington Examiner   She partied with Nancy Pelosi, traveled on Air Force one next to President Obama, and cast her superdelegate vote for Hillary Clinton. But on February 9, 2017, Corrine Brown was in federal court for stealing scholarship money from school children.The disgraced congresswoman attempted to defend against charges that she funneled hundreds of thousands of dollars from a non-profit charity, One Door for Education, into her own pocket.After her former chief of staff testified against her, the question was no longer whether or not she s guilty. It s why Democrat brass would continually cozy up to a congresswoman who was so clearly corrupt?From the beginning, Brown s been shrouded in controversy. Shortly after she won election in 1992, the Federal Election Commission accused Brown of violating numerous campaign finance laws. Most notably, she accepted donations from foreign citizens and failed to report the use of a corporate plane. And that s just the tip of the ethical iceberg.A convenient rap sheet, put together last July by the Florida Times-Union, documents every allegation of wrongdoing brought against Brown during her 27-year career. Hollywood couldn t have better scripted some of the highlights.In 1998, Brown cashed a $10,000 check from Rev. Henry Lyons, the disgraced president of the National Baptist Convention who spent five years in federal prison for fraud. The congresswoman said tthat she used the unreported money to bus her supporters to an event.In 2000, Brown battled back a House Ethics investigation into her efforts to free imprisoned West African millionaire Foutanga Dit Babani Sissoko from federal prison. She appealed to Attorney General Janet Reno for help, asking her to spring Sissoko from prison. Though unsuccessful, Brown received a new Lexus worth $50,000 for her trouble.And in 2008, Brown took heat from the mayor of Jacksonville after she had sandbags delivered by the city to protect her home from Tropical Storm Fay. The congresswoman eventually pledged to pay the city $886.But none of this dissuaded Democrats from palling around the Florida woman. It s mind boggling that Brown not only fundraised with the president but also enjoyed prominent perches on the Transportation and Veteran Affairs Committees.First Coast News   On Thursday, November 16, 2017, the former Jacksonville area Congresswoman Corrine Brown took the stand, and plead for mercy from federal judge Timothy Corrigan. I am sorry you have to be here today to see me in this situation,  Brown said in her statement to the court.  I never imagined I would one day be in court asking people to speak on my behalf   never. In hindsight, I wished I had been more diligent in overseeing my personal and professional life The idea that some people could believe these charges hurt me because it runs contrary to everything I ve ever believed and done in my life. I hope and pray these proceedings to don t make them [ordinary people] lose faith in the system. I humbly ask for mercy and compassion. Brown was convicted on 18 counts of fraud and corruption in May.The lead prosecutor in the sentencing hearing argued Thursday that the former congresswoman should be sentenced to about 7.5 to 9 years in federal prison. Her defense attorney is seeking probation and community service.Brown s defense attorney James Smith objected to various aspects of the sentencing recommendations, including how much money Brown should be culpable for.Prosecutor Duva asked the court,  What accountability does the law require?  during his presentation.Duva said Brown was accustomed to receiving money she should not have received. She also lied about donations to colleges, churches and other entities.He also argued that Brown has made ludicrous comments during the investigation, including a comment where she essentially said that had investigators not been looking into her case, the Pulse shooting in Orlando would never have happened. She also referred to the charges as  bogus  and  racist,  implying that she was targeted for her race in the case.Duva objected to that notion by saying,  She was targeted because she committed fraud, not because she was black or white. Corrine Brown had several witnesses come forward Thursday in support of her through witness testimony during the sentencing hearing.Congresswoman Sheila Jackson Lee provided a glowing character witness of Corrine Brown during her sentencing hearing Thursday.Jackson Lee described via telephone testimony it as her  privilege  to characterize Corrine Brown as a  loving person. She said Brown has had a  pointed and direct effort [in] helping others, not herself. The veterans  community loved Congresswoman Brown, Jackson Lee said, stating that Brown has helped those with PTSD and other issues following fighting overseas. She also stated Brown helped tremendously with relief efforts during Hurricane Katrina in New Orleans. That shows a character of giving to others unselfishly,  Jackson Lee said.Additional arguments by defense attorneyThe defense attorney belabored the point that they are against the notion that Brown abused a position of trust, which is established by the evidence presented in the trial.Smith explained the definition of obstruction of justice, which Brown is accused of doing while taking the stand by the prosecutor, stating that it is the  intention or deliberate effort while on the stand to make material falsehoods. The judge wasn t so sure and asked the defense attorney to elaborate.Smith appeared to get emotional after posing two questions:  What type of sentence does justice require in this case?  and  How do you sentence someone who is a legend? He attributes some of her actions to the progress our country has made in terms of relations for black people.Smith said he met with an Orlando attorney who was from Jacksonville and said the attorney described Brown as  our Martin Luther King  for black Jacksonville natives. None of those people had to push the boulder up the mountain like she did,  said Smith, referring to others in Congress.  She truly is a legend. There are a lot of moving parts in the case against Corrine Brown and her co-conspirators.Carla Wiley first became involved in the fraud scheme when she started dating Ronnie Simmons.She was president of a charity called One Door for Education, which was never actually registered as a 501(c)(3).The fake charity received more than $800,000 in four years, with about only $1,200 of it actually going to scholarships for students. That money is now gone.Simmons was dating Wiley when he told her he needed a nonprofit to financially back a reception for congresswoman Brown in 2012. Wiley offered One Door for Education as an option for that reception.The charity claimed to give scholarships to poor and underprivileged children seeking the become teachers.Lead prosecutor A. Tysen Duva argued during the trial that Ronnie Simmons worked under Brown and did her bidding by taking out $800 a day from the One Door for Education bank account and depositing it into Brown s personal bank account. He did this numerous times, according to Duva and evidence released earlier this month.The fake charity was essentially used as a slush fund for Corrine Brown s travels, expenses and shopping, according to the prosecutors.She used the money put in her bank account to go to Nassau, Bahamas with her daughter, fly to Beverly Hills and shop along Rodeo Drive, and attend a Beyonc  concert, according to court documents and previous reports by First Coast News.The prosecutors also argued that Brown committed wire fraud, mail fraud and stole money from the government after she lied on tax documents.Brown had friends in high places, such as former CSX CEO Mike Ward. She would ask them for donation to Open Door for Education and many of them gladly donated, according to previous reports and prosecutor testimony.Ward, for instance, contributed $35,000 to One Door for Education after learning that the money would go toward providing students with iPads for learning.Prosecutors also argued that Brown lied about and inflated what she gave in tithes to various churches. The churches came forward in the trial and said the donations claimed to be given by Brown did not match their records, to which Brown said she sometimes gave anonymous donations.Other legitimate scholarship organizations came forward and said they had never received funds from Brown s charity.Meanwhile, Brown s tax returns claimed she contributed as much as $30,000   20 percent to a third of her income, to various charities.",politics,1
"The Baton Rouge, Louisiana resident  Maine Musik  says he s going to go to war with Trump with his arsenal of guns and hand grenades if Trump becomes president and takes away his mom s food stamps. MARK DICE NARRATES AND TRANSLATES THIS CRAZY RANT: ",politics,1
"Donald Trump is afraid of strong, powerful women. He is a horrific misogynist, and has shown himself to be so over and over again. That is nothing new. He has mocked the weight of a beauty queen, made repeated suggestions about women s menstrual cycles, and had repeatedly called women who accuse men   including himself   of sexual harassment and sexual assault of being liars and threatened to sue him. Now, he has gone even lower with an attack on Democratic Senator Kirsten Gillibrand (NY).In an early morning tweet, Trump actually suggested that Senator Gillibrand would have sex with him for campaign money. No, I m not kidding. Here is the tweet:Lightweight Senator Kirsten Gillibrand, a total flunky for Chuck Schumer and someone who would come to my office  begging  for campaign contributions not so long ago (and would do anything for them), is now in the ring fighting against Trump. Very disloyal to Bill & Crooked-USED!  Donald J. Trump (@realDonaldTrump) December 12, 2017For one thing, I don t think Kirsten Gillibrand has to beg the likes of Donald Trump for anything, and she certainly would not stoop anywhere near doing what Trump is suggesting for campaign money. Think about this, folks: the sitting  president  is actually saying that a sitting Senator offered him sex in exchange for campaign money. That is truly beyond the pale. We already knew that Donald Trump was a sexist asshole, but this is a new low, even for him.General Kelly, General McMaster, and whomever else is running that White House   DO SOMETHING about this fool s Twitter habit. It is way out of control, and he does great damage to the nation with ever 140 280 character outburst. This is outrageous. Forget the fact that the orange overlord is currently squatting in the Oval Office   no adult, period, should be acting like this.In this watershed  Me Too  moment in America, it is time to call out the Sexist-in-Chief for what he is   a complete misogynist who has no respect for women and never has. Ivanka, Melania, Sarah Huckabee Sanders, Hope Hicks, and all the other women in Trump s orbit need to step up and say that there s been more than enough. Curtail this man s sexist behavior, or turn in your woman card. Every last one of you.Featured image via Alex Wong/Getty Images",News,1
"Donald Trump hires all the best people, at least that s what he promised the nation before he was elected. More than 100 days in, the best people are nowhere to be found and White House communications are still riddled with embarrassing errors.The New York Daily News did a running tally of all the stupid, easily caught by a fifth grader, written gaffes coming from the White House. Here are some of the worst:Theresa May, the British Prime Minister, spelled three times as  Tersa May,  a porn star (White House public schedule, January 27) No dream is too big, no challenge is to great. Nothing we want for the future is beyond our reach.  (Poster for Trump s inauguration)It gets even worse when BLOTUS gets angry: Thr coverage about me in the @nytimes and the @washingtonpost gas been so false and angry that the times actually apologized  (Trump tweet, January 28)On Monday, though, the gaffe factory went overseas, where a press release in Israel wished Israel and Palestine  lasting peach. Press statement @WhiteHouse says 1 goals of @POTUS Israel trip is  promote the possibility of lasting peach  pic.twitter.com/HE1l2lThg8  Matthew Levitt (@Levitt_Matt) May 22, 2017Yes, the idea of an everlasting gobstopper sort of peach, one that s eternally sweet and juicy and never turns brown, would make this world a more delicious place, it s pretty clear that if the press release had been proofread, it would instead read  lasting peace. In the overall scheme of things, this is fairly minor. Yes, as trolls will add, then candidate Obama did once say there were 57 states. In more than eight years, that s about the best conservatives have.The Trump administration, though, is showing a pattern of sloppiness. No, Trump doesn t have to be a detail person to be a good leader, but someone needs to look after the details. An intern with an English degree could easily stop these embarrassing and seemingly non-stop string of flubs coming from this new administration.Then again, maybe it s a coded reference to Trump s complexion and maybe his staff was hoping their boss would stay in Israel.Featured image of Trump via Philip Cohen/Flickr | Featured image of peaches via Wikipedia",News,1
"Donald Trump has become increasingly paranoid and frustrated as the investigation into ties between his 2016 presidential campaign, his outside associates, and perhaps even himself and the Russian government heats up. There have already been two rounds of subpoenas issued to Trump s disgraced National Security Adviser, Michael Flynn, regarding this matter. Further, it doesn t help that Trump s own White House is leaking like a sieve to the New York Times and the Washington Post regarding the chaos within   especially when it comes to the handling of the Russia matter. Things are so worrisome at this point that Trump has already hired outside lawyers to represent him. So, how is Team Trump planning to handle all the scandal that continues to plague their White House? Why, they are going to wage war on investigators and leakers   for years, if necessary.Axios is reporting that Trump will have his  street fighters  devise a plan to target leaks from within the intelligence community and other parts of the government with zeal, and they also have come to realize that the Russia investigation is not going away just because they want it to. They cannot fire or lie their way out of this one, and the press isn t going to let go of a story this big. According to a Trump-backer, they are ready for this fight: The White House is embracing the fight, which is going to last as long as Donald Trump is president. We re getting street fighters ready to go. Axios has also obtained a detailed a  war room  plan regarding this escalating war between the White House and the rest of the government:The thing is, though, that the Trump White House can t even function on a day to day basis. They aren t even staffed up like a normal White House would be by now. The same goes for other major administration agencies, such as the State Department. Further, the chaos inside barely allows the staffers to get anything at all done other than try to control Trump s television time, feed him positive news so that he doesn t go off the rails too often, and to control his tweeting   which they seem to be failing miserable at.The idea that these incompetent wannabe authoritarians are any match for the apparatus of the United States government is downright laughable. Likely, we ll just get even more self-incrimination and meme-worthy buffoonery out of this plan.Good luck, Trump staffers. You ll need it.Featured image via Chip Somodevilla/Getty Images",News,1
"On March 20, 2016 Barkley had this to say about Obama:  Listen, you people in America who are upset that President Obama did a [March Madness NCAA Basketball] bracket   why don t ya ll just go say you don t like him because he s black. He continued,  Cut through all the BS   don t say he take too many vacations   just say,  We don t like him because he s black.'  Via: TMZLess than a month ago, Charles Barkley said anyone who disagrees with Obama does so because they are discriminating against him because he is black. And now, according to the all-knowing former NBA star, anyone who believes the religious rights of business owners should be protected is discriminating against gays. What about white Christians Charles? Are they entitled to any protections, or do you have to fall into some sort of minority category in order to have any rights or protections in the new progressive America? Charles Barkley wants to move All-Star game due to 'Anti-LGBT' lawhttps://t.co/P0hK7FpJFo  FOX & friends (@foxandfriends) April 8, 2016Retired professional basketball player and NBA analyst Charles Barkley has been bringing politics into this year s March Madness tournament left and right.His latest comments center around Indiana s Religious Freedom Act, the left s latest punching bag. Discrimination in any form is unacceptable to me,  Barkley said Friday in a statement released through his agent to USA Today.  As long as anti-gay legislation exists in any state, I strongly believe big events such as the Final Four and Super Bowl should not be held in those states  cities. The Religous Freedom Act prevents Indiana state and local governments from  substantially burdening a person s ability to exercise their religion   unless the government can show that it has a compelling interest and that the action is the least-restrictive means of achieving it,  according to the Indianapolis Star.The legislation, which will take effect July 1, makes no specific mention of sexual orientation, but it was quickly dubbed  anti-gay  by opponents.Barkley also turned the popular basketball tournament political when he made comments about President Obama s March Madness bracket. He said that people were criticizing Obama for filling out a bracket because  he s black.  Via: Red Alert Politics ",politics,1
"Rep. Luis Guti rrez (Ill.), one of the most vocal immigration reform advocates in the House, reportedly won t run for reelection.Three Democratic sources told Politico that Guti rrez plans to announce Tuesday that he s pulling his nominating petitions for the seat.He was one of several Democrats to endorse articles of impeachment filed against President Trump earlier this month.Guti rrez s spokesman, Douglas Rivlin, told Politico that he couldn t comment. I don t know anything. I don t know anything,  he said Monday.   The HillRepresentative Luis Gutierrez, the strongest voice in Congress for illegal aliens, has been a thorn in the side of Donald Trump ever since he won the GOP primary.  With absolutely no grounds, other than the fact that Trump won t be bullied into caving to the Democrat agenda, Gutierrez has been calling for the impeachment of Trump for quite some time. Gutierrez recently went off on an embarrassing rant about impeaching President Trump that was caught on video:Luis Gutierrez was recently arrested outside of the Trump Towers in New York while protesting over Trump s position on the protections President s executive order gave to DACA recipients.",politics,1
"If Oklahoma Republicans have their way, the suicide rate among LGBT teens will skyrocket.LGBT teens are, by far, the most vulnerable group within the LGBT community because they are not considered adults yet and therefore are subject to the will of their parents, teachers, and school administrators. Many teens are scared to reveal their sexuality out of fear that they will be ostracized and discriminated against.And that appears to be exactly what Oklahoma State Rep. Sally Kerns wants since she has introduced several anti-gay bills this year as part of her ongoing hate crusade against gay people.The most egregious bill of the three is HB 3044, which forbids school officials from referring gay students in crisis to councilors or therapists who would actually treat them like human beings.According to Slate,The bill states that no public school  counselor, therapist, social worker, administrator, teacher or other individual  can  refer a student under the age of eighteen  to any  individual, organization or entity  if the referral  pertain[s] to human sexuality.  In fact, public school counselors can t even  provide the contact information, business card, brochure or other informational materials  of a gay-friendly organization to students.The only way students would get to see gay friendly therapists is if they notify their parents, which would out them as being gay, thus making the situation worse and opening themselves up to further ridicule and bullying that could push them over the edge.But that s not the only bill Kerns is pushing to persecute gay people.HB 1598 would protect ex-gay conversion therapy, even though the American Psychiatric Association opposes it. And this bill works perfectly with HB 3044 because it would funnel gay teens to anti-gay therapists who would likely pressure their patients to enter such a program.And then there is SB 733, which would ban anyone with HIV or other  communicable or infectious diseases  from getting married.These bills are specifically designed to discriminate against gay people. And the laws are particularly cruel toward gay teens who need understanding and caring professionals to talk to instead of hateful people who will only make things worse. It s like Republicans are literally trying to make sure these kids commit suicide and that should make every parent sick despite how you might feel about homosexuality.Featured Image: Children s Advocate",News,1
